Id,SalePrice
2736,146818.4008160739
2737,120160.25715106209
2738,136805.92699345536
2739,158610.40080883488
2740,139538.1367421035
2741,143838.80054469255
2742,154757.50734443698
2743,160020.6847548272
2744,162442.75597038184
2745,139937.12185942612
2746,139599.7962600458
2747,149192.09813045667
2748,126860.00800290577
2749,129466.69950790043
2750,133262.64372664207
2751,136446.10403129354
2752,194648.13597637924
2753,148259.18110748578
2754,208766.2197818932
2755,134957.75217946223
2756,94644.22365965725
2757,68759.5256789985
2758,84340.82106138606
2759,158663.47877280356
2760,119895.41025555164
2761,144513.17685034467
2762,143885.86853673312
2763,182229.31302582688
2764,148607.47707272696
2765,289956.7694091552
2766,136532.70543406744
2767,89087.57643134009
2768,131813.2042729536
2769,131988.05610503038
2770,137899.21338599452
2771,107221.33922556214
2772,113801.70883748053
2773,171686.27460407713
2774,149491.79395551587
2775,114873.04572460623
2776,139687.6571012107
2777,151804.63433022838
2778,101526.9348919388
2779,120894.48916061397
2780,97431.19529285314
2781,97301.8736802819
2782,99310.88054111703
2783,97549.78797192618
2784,125471.90871935422
2785,134681.37724145944
2786,66050.71312351646
2787,126037.68251546398
2788,76780.00991547781
2789,168449.69885144217
2790,96278.71174666066
2791,114021.15999213995
2792,60134.94312305036
2793,163263.79579192575
2794,92694.91822239148
2795,121136.63071307506
2796,96525.61002392798
2797,214874.5233773063
2798,100939.72122575129
2799,114780.96273674394
2800,67881.39419358756
2801,106177.53318364672
2802,129214.26718170014
2803,161805.49651695657
2804,132752.1470651566
2805,103819.62455225777
2806,85014.58152654395
2807,165621.55678840328
2808,144280.16025053198
2809,135463.9698190501
2810,127851.64811593477
2811,156413.90908056183
2812,160023.79667610442
2813,152430.61862695057
2814,153659.92912609308
2815,93936.86083254137
2816,238876.65146521822
2817,157154.03114103424
2818,130305.73884790922
2819,169580.76415713548
2820,140066.7246604352
2821,103343.32868996514
2822,197033.96916609493
2823,347075.66583695187
2824,181893.599812003
2825,147780.28220194625
2826,134941.2590422278
2827,136446.38085507095
2828,218984.0853122093
2829,205720.15678332612
2830,224752.5125934427
2831,171746.1543469251
2832,257408.11127584815
2833,296200.5170458126
2834,224535.65843933114
2835,220520.60594711828
2836,189018.556762146
2837,155612.09349278003
2838,153482.77683944968
2839,172978.40890343493
2840,206692.31835727333
2841,203197.67656895932
2842,228987.67781623162
2843,149508.2286797742
2844,169713.85951492027
2845,127432.44410213818
2846,208075.64830787873
2847,204847.45462498316
2848,219142.09622774838
2849,199875.4868428629
2850,277213.72965813713
2851,216219.05652518038
2852,235355.5205198619
2853,238623.11219118827
2854,140450.39701235984
2855,200897.15387337684
2856,199173.67429928912
2857,186002.5637597631
2858,201946.31497458296
2859,116387.98668667216
2860,131399.2565444294
2861,127085.8579141121
2862,191788.22769084154
2863,128246.19890096804
2864,241672.78767420817
2865,143384.54793629897
2866,140833.51477744934
2867,101978.12067663437
2868,96264.29319329825
2869,102586.59157876219
2870,123329.87502939318
2871,83548.27968237724
2872,52626.30996599484
2873,98770.94542815343
2874,138498.98523963513
2875,113519.88201160938
2876,164908.11889622133
2877,148825.78920731452
2878,166417.51092574015
2879,138038.35232641784
2880,103691.18018260134
2881,148570.6045804842
2882,180286.60677129336
2883,195266.81541580477
2884,199555.86901219215
2885,189020.19607684758
2886,243745.16245710422
2887,91775.13551379097
2888,141844.99254867525
2889,59782.13074368486
2890,79414.0239156593
2891,138367.29370413724
2892,48678.098737417466
2893,77537.61774510663
2894,60041.056353548076
2895,336723.43627024954
2896,284803.1891758962
2897,209743.3947442634
2898,150034.6279530536
2899,209001.2247632296
2900,162517.7806004424
2901,211153.09196025782
2902,197580.93283144617
2903,325160.3257819817
2904,346754.9166290005
2905,90897.53078109352
2906,196412.49376655763
2907,111267.01963503886
2908,133487.76877740357
2909,152009.27939496175
2910,80634.46017714776
2911,82280.52279402285
2912,146581.9201514388
2913,81642.71043193639
2914,80009.17960234366
2915,90052.95806898348
2916,81889.3238098089
2917,163776.19620597956
2918,119954.47839776147
2919,212770.24395283705
